13573,62
27608,61
27615,51
27622,75
27629,64
27636,64
27643,74
27650,37
27657,74
27664,53
27671,20
27678,48
27685,49
27692,53
27699,66
27706,72
27713,51
27720,67
27727,47
27734,65
27741,74
27748,25
27755,25
27762,22
27769,32
27776,30
27783,44
27790,45
27797,53
27804,61
27811,23
27818,45
27825,43
27832,53
27839,57
27846,76
27853,79
27860,37
27867,22
27874,36
27881,37
27888,74
27895,58
27902,18
27909,32
27916,74
27923,78
27930,31
27937,58
27944,51
27951,49
27958,40
27965,40
27972,76
27979,32
27986,64
27993,72
28000,32
28007,59
28014,18
28021,34
28028,45
28035,35
28042,34
28049,52
28056,52
28070,67
28077,28
28084,18
28091,30
28098,38
28105,62
28112,35
28119,28
28126,80
28133,69
28140,27
28147,40
28154,49
28161,78
28168,63
28175,64
28182,28
28189,19
28196,79
28203,46
28217,40
28224,57
28231,37
28238,52
28245,72
28252,40
28259,62
28266,25
28273,39
28280,41
28287,67
28294,49
28301,59
28308,23
28315,43
28322,65
28329,40
28336,24
28343,66
28350,27
28357,19
28364,20
28378,79
28385,20
28392,45
28399,80
28406,51
28413,21
28427,18
28434,41
28441,62
28448,58
28455,20
28462,29
28469,62
28476,79
28483,25
28490,26
28497,44
28504,46
28511,46
28518,69
28525,74
28532,68
28539,77
28546,19
28553,24
28560,55
28567,42
28574,45
28581,71
28588,48
28595,24
28602,30
28609,52
28616,44
28623,63
28630,75
28637,33
28644,25
28651,19
28658,74
28665,31
28672,29
28679,44
28686,33
28693,19
28700,80
28707,60
28714,30
28721,18
28728,77
28735,62
28742,34
28749,46
28756,66
28763,51
28770,30
28777,25
28784,71
28791,18
28798,41
28805,61
28812,76
28819,29
28826,30
28833,66
28840,40
28847,74
28854,29
28861,78
28868,36
28875,24
28889,46
28896,50
28903,77
28910,19
28924,72
28931,39
28938,47
28945,53
28952,68
28959,73
28966,40
28973,37
28980,56
28987,18
28994,64
29001,30
29008,74
29015,18
29022,76
29029,76
29036,65
29043,33
29050,61
29057,35
29064,63
29071,58
29078,27
29085,39
29092,29
29099,32
29106,74
29113,40
29120,38
29127,34
29134,76
29141,29
29148,80
29155,19
29162,78
29169,20
29176,66
29183,56
29190,46
29197,56
29204,54
29211,70
29218,39
29225,30
29232,56
29239,38
29246,80
29253,26
29260,79
29267,78
29274,53
29281,59
29288,57
29295,73
29302,72
29309,40
29316,49
29323,26
29330,51
29337,30
29344,30
29351,24
29358,21
29365,45
29372,79
29379,61
29386,68
29393,48
29407,66
29414,36
29421,75
29428,43
29435,57
29442,28
29449,23
29456,51
29463,69
29470,18
29477,32
29484,34
29498,36
29505,24
29512,66
29519,48
29526,71
29533,55
29540,47
29547,34
29554,18
29561,53
29568,77
29575,54
29582,74
29589,19
29596,53
29603,75
29610,45
29617,51
29624,59
29631,71
29638,19
29645,40
29652,29
29659,50
29666,32
29673,54
29680,46
29687,52
29694,60
29701,20
29708,51
29715,63
29722,31
29729,60
29736,18
29743,51
29750,33
29757,69
29764,51
29771,50
29778,72
29785,29
29792,59
29799,44
29806,62
29813,53
29820,54
29827,43
29834,62
29841,46
29848,69
29855,35
29862,45
29869,42
29876,66
29883,66
29890,56
29897,45
29904,66
29911,63
29918,59
29925,72
29932,20
29939,18
29946,54
29960,71
29967,33
29974,39
29981,22
29988,77
29995,26
30002,33
30009,23
30016,62
30023,39
30030,31
30037,70
30044,39
30051,37
30058,24
30065,70
30072,74
30079,58
30086,19
30093,49
30100,74
30107,34
30114,74
30121,47
30128,55
30135,39
30142,64
30149,31
30156,71
30163,69
30177,61
30184,29
30191,48
30198,18
30205,60
30212,71
30219,67
30226,42
30233,50
30240,47
30247,45
30254,27
30261,26
30268,74
30275,34
30282,80
30296,41
30303,68
30310,52
30324,76
30331,42
30338,60
30345,61
30352,68
30359,71
30366,34
30373,73
30380,47
30387,57
30394,50
30401,44
30408,19
30415,72
30422,78
30429,18
30436,68
30443,24
30450,33
30457,37
30464,31
30471,19
30478,49
30485,32
30492,80
30499,29
30506,42
30513,77
30520,19
30527,37
30534,53
30541,64
30548,48
30555,40
30562,52
30569,69
30576,71
30583,34
30590,69
30597,51
30604,34
30611,25
30618,76
30625,79
30632,70
30639,32
30646,58
30653,48
30660,32
30667,62
30674,59
30681,66
30688,30
30702,76
30709,26
30716,55
30723,80
30730,24
30737,25
30744,32
30751,76
30758,45
30765,71
30772,71
30779,77
30786,33
30793,78
30800,70
30807,75
30814,39
30821,62
30828,52
30835,26
30842,54
30849,46
30856,31
30863,19
30870,71
30877,61
30884,66
30891,58
30898,31
30905,38
30912,65
30919,48
30926,74
30933,68
30940,70
30947,73
30954,31
30961,68
30968,28
30975,40
30982,43
30989,24
30996,39
31003,66
31010,50
31024,73
31031,75
31038,59
31045,56
31052,76
31059,54
31066,34
31073,74
31080,22
31087,63
31094,71
31101,58
31108,38
31122,68
31129,49
31136,23
31143,33
31150,38
31157,41
31164,80
31171,71
31178,73
31185,53
31192,77
31199,23
31206,18
31213,70
31220,72
31227,50
31234,47
31241,59
31248,27
31255,46
31262,56
31269,31
31276,58
31283,52
31290,71
31297,52
31304,73
31311,21
31318,74
31325,42
31332,24
31339,59
31346,53
31353,49
31360,66
31367,39
31374,77
31381,47
31388,66
31395,55
31402,72
31409,65
31416,19
31423,30
31430,78
31437,35
31444,22
31451,55
31458,38
31465,32
31472,78
31479,45
31486,55
31493,73
31500,27
31507,38
31514,19
31521,39
31528,55
31535,74
31542,42
31549,25
31556,60
31563,53
31570,27
31577,53
31584,77
31591,66
31598,75
31605,27
31612,42
31619,38
31626,27
31633,72
31640,19
31647,66
31654,68
31661,39
31668,70
31675,20
31682,41
31689,61
31696,66
31703,68
31710,63
31717,71
31724,78
31731,64
31738,57
31745,78
31752,53
31759,52
31766,22
31773,42
31780,65
31787,29
31794,46
31801,18
31808,43
31815,20
31822,52
31829,37
31836,56
31843,39
31850,58
31857,28
31864,57
31871,32
31878,58
31885,43
31892,50
31899,46
31906,68
31913,78
31920,27
31927,56
31934,19
31941,54
31948,77
31955,60
31962,36
31969,49
31976,77
31983,20
31990,48
31997,23
32004,31
32011,44
32018,24
32025,71
32032,22
32039,38
32046,55
32053,23
32060,31
32067,38
32074,76
32081,63
32088,30
32095,62
32102,33
32109,26
32116,54
32123,49
32130,35
32137,57
32144,51
32151,52
32158,52
32165,70
32172,54
32179,65
32186,54
32193,67
32200,65
32207,75
32214,71
32221,35
32228,80
32235,52
32242,54
32249,55
32256,69
32263,25
32270,67
32277,18
32284,53
32291,72
32298,61
32305,60
32312,64
32319,31
32326,72
32333,66
32340,76
32347,43
32354,35
32361,48
32368,48
32375,59
32382,55
32389,61
32396,69
32403,58
32410,73
32417,18
32424,67
32431,26
32438,40
32445,45
32452,44
32459,23
32466,50
32473,36
32480,26
32494,34
32501,20
32508,24
32515,46
32522,62
32529,46
32536,73
32543,62
32550,29
32557,32
32564,23
32571,73
32578,57
32585,76
32592,60
32599,31
32606,33
32613,64
32620,73
32627,36
32634,32
32641,53
32648,57
32655,47
32662,54
32669,80
32676,35
32683,30
32690,48
32697,43
32704,25
32711,58
32718,62
32725,42
32732,27
32739,43
32746,21
32753,79
32760,60
32767,34
32774,45
32781,36
32788,71
32795,27
32802,41
32809,22
32816,23
32823,37
32830,42
32837,46
32844,79
32851,19
32858,39
32865,77
32872,59
32879,34
32886,73
32893,33
32900,52
32907,33
32914,46
32921,34
32928,43
32935,32
32942,57
32949,59
32956,41
32963,77
32970,64
32977,66
32984,68
32991,50
32998,77
33005,78
33012,55
33019,22
33026,78
33033,54
33040,46
33047,73
33054,80
33061,18
33068,35
33075,27
33082,44
33089,61
33096,29
33103,27
33110,28
33117,43
33124,55
33131,27
33138,75
33145,44
33152,24
33159,29
33166,78
33173,61
33180,52
33187,63
33194,61
33201,19
33208,70
33215,31
33222,41
33229,43
33236,65
33243,63
33250,71
33257,75
33264,38
33271,21
33278,30
33285,75
33292,74
33299,70
33306,39
33313,46
33320,51
33327,55
33334,58
33341,70
33348,18
33355,22
33362,72
33369,57
33376,28
33383,56
33390,22
33397,64
33411,57
33418,39
33425,78
33432,59
33439,43
33446,51
33453,52
33460,74
33467,55
33474,61
33481,23
33488,71
33495,73
33502,61
33509,62
33516,79
33523,47
33530,39
33537,60
33544,79
33551,36
33558,59
33565,53
33572,50
33579,39
33586,35
33593,30
33600,35
33607,76
33614,66
33621,67
33635,56
33642,68
33649,77
33656,78
33663,44
33670,39
33677,80
33691,79
33705,41
33712,50
33719,24
33726,61
33740,32
33747,25
33754,32
33761,76
33768,67
33775,18
33782,59
33789,33
33796,43
33803,47
33810,52
33817,63
33824,26
33831,24
33838,39
33845,18
33852,56
33859,80
33866,41
33873,35
33880,51
33887,75
33894,56
33901,58
33908,37
33915,56
33922,80
33929,24
33936,65
33943,45
33950,59
33957,39
33964,49
33971,79
33978,51
33985,77
33992,54
33999,39
34006,77
34013,63
34020,42
34027,67
34034,30
34041,67
34048,47
34055,52
34062,41
34069,24
34076,65
34083,52
34090,60
34097,44
34104,31
34111,71
34118,21
34125,46
34132,22
34139,35
34146,69
34153,53
34160,38
34167,48
34174,53
34181,24
34188,44
34195,36
34202,19
34209,18
34216,21
34223,43
34237,73
34244,57
34251,24
34258,65
34265,66
34272,73
34279,72
34286,39
34293,38
34300,27
34307,64
34314,42
34321,79
34328,71
34335,41
34342,63
34349,41
34356,59
34363,57
34370,41
34377,37
34384,60
34391,18
34398,72
34405,56
34412,40
34419,20
34426,32
34433,52
34440,33
34447,21
34454,18
34461,35
34468,50
34475,45
34482,20
34496,47
34503,49
34510,50
34517,41
34524,59
34531,25
34538,18
34545,61
34552,60
34559,27
34566,35
34580,58
34587,25
34594,41
34601,49
34608,24
34615,58
34622,73
34629,50
34636,50
34643,50
34650,75
34657,24
34664,39
34671,56
34678,75
34685,35
34692,45
34699,61
34706,19
34713,58
34720,30
34727,72
34734,57
34741,72
34748,34
34762,67
34769,18
34776,42
34783,65
34790,60
34797,50
34804,45
34811,67
34818,64
34825,39
34832,49
34839,61
34846,62
34853,58
34860,55
34867,28
34874,25
34881,40
34888,39
34895,60
34902,18
34909,36
34916,52
34923,58
34930,19
34937,63
34944,47
34951,54
34958,79
34965,69
34979,78
34986,49
34993,19
35000,52
35007,50
35014,58
35021,77
35028,66
35035,36
35042,18
35049,49
35056,50
35063,76
35070,74
35077,37
35084,73
35091,56
35098,54
35105,77
35112,45
35119,66
35126,22
35133,61
35140,67
35147,34
35154,65
35161,34
35168,64
35175,67
35182,19
35189,25
35196,43
35203,72
35210,38
35217,68
35224,57
35231,60
35238,37
35245,50
35252,51
35259,72
35266,79
35273,48
35280,71
35287,40
35294,51
35301,40
35308,74
35315,79
35322,18
35329,45
35336,37
35343,54
35357,48
35364,40
35371,30
35378,78
35385,46
35392,61
35399,80
35406,21
35413,18
35420,40
35427,49
35434,70
35441,39
35448,33
35455,27
35462,61
35476,25
35483,78
35490,68
35497,56
35504,61
35511,19
35518,58
35525,21
35532,62
35539,29
35546,58
35553,54
35560,21
35567,51
35574,36
35581,45
35588,58
35595,22
35602,77
35609,71
35616,29
35623,55
35630,29
35637,26
35644,72
35651,70
35658,52
35665,72
35672,31
35679,41
35686,80
35693,45
35700,40
35707,22
35714,66
35721,77
35728,79
35735,29
35742,62
35749,53
35756,18
35763,53
35770,47
35777,30
35784,45
35791,70
35798,44
35805,61
35812,35
35819,21
35826,28
35833,41
35840,79
35847,78
35854,29
35861,35
35868,37
35875,28
35882,46
35889,34
35896,42
35903,79
35910,41
35917,22
35924,69
35931,76
35938,42
35945,21
35952,66
35959,31
35966,63
35973,44
35980,32
35987,66
36001,63
36008,75
36015,33
36022,73
36029,53
36036,42
36043,68
36050,52
36057,25
36064,78
36071,39
36078,64
36085,34
36092,73
36099,21
36106,56
36113,41
36120,28
36127,73
36134,65
36141,58
36148,72
36155,21
36162,62
36169,73
36176,74
36183,28
36190,56
36197,72
36204,47
36211,70
36218,55
36225,80
36232,77
36239,62
36246,18
36253,75
36260,28
36267,66
36274,58
36281,31
36288,75
36295,40
36302,70
36309,28
36316,66
36323,56
36330,60
36337,43
36351,33
36358,59
36365,20
36372,65
36379,40
36386,80
36393,45
36400,61
36407,25
36421,70
36428,26
36435,50
36442,30
36449,44
36456,28
36463,29
36470,55
36477,69
36484,24
36491,49
36498,24
36512,33
36519,47
36526,65
36533,53
36540,78
36547,76
36554,32
36561,26
36568,29
36575,36
36582,41
36589,79
36596,56
36603,70
36610,31
36617,34
36624,31
36631,67
36638,59
36645,19
36652,35
36659,48
36666,49
36673,59
36680,46
36687,68
36694,59
36701,27
36708,79
36715,32
36722,20
36729,41
36736,19
36743,46
36750,34
36757,47
36764,46
36771,76
36778,63
36785,20
36792,34
36799,78
36806,57
36813,20
36820,46
36827,27
36834,35
36841,22
36848,60
36855,35
36862,30
36869,53
36876,64
36883,18
36890,61
36897,60
36904,52
36911,61
36918,45
36925,26
36932,20
36939,41
36946,55
36953,42
36960,33
36967,65
36974,44
36981,78
36988,49
37002,25
37009,70
37016,66
37030,54
37037,48
37044,19
37051,79
37058,80
37065,65
37072,65
37079,60
37086,73
37093,48
37100,42
37107,73
37114,67
37121,61
37128,76
37135,32
37142,79
37149,73
37156,50
37163,59
37170,68
37177,45
37184,59
37191,74
37198,54
37205,39
37212,55
37219,53
37226,80
37233,78
37240,26
37247,67
37254,18
37261,38
37268,36
37275,38
37282,53
37289,69
37296,51
37303,45
37310,72
37317,40
37324,62
37331,77
37338,57
37345,63
37352,44
37359,75
37373,65
37380,29
37387,33
37394,26
37401,44
37408,39
37415,21
37422,41
37429,35
37436,18
37443,40
37450,41
37457,18
37464,24
37471,59
37478,80
37485,68
37492,31
37499,30
37506,68
37513,79
37527,71
37534,67
37541,39
37548,42
37555,59
37562,45
37569,19
37576,35
37583,30
37590,26
37597,71
37604,48
37611,43
37618,52
37625,45
37632,43
37646,61
37653,49
37660,60
37667,71
37674,61
37681,28
37688,58
37702,71
37709,80
37716,47
37723,33
37730,38
37737,48
37744,53
37751,40
37758,34
37765,20
37772,80
37779,65
37786,43
37793,33
37800,49
37807,66
37814,80
37821,80
37828,50
37835,78
37842,73
37849,38
37856,66
37863,32
37870,53
37877,66
37884,26
37891,77
37898,59
37912,51
37919,36
37926,62
37933,68
37940,37
37947,56
37954,50
37961,60
37968,62
37975,53
37982,71
37989,69
37996,39
38003,27
38010,28
38017,59
38024,76
38031,71
38038,71
38045,62
38052,28
38059,47
38066,53
38073,60
38080,44
38087,30
38094,27
38101,51
38108,29
38115,36
38122,75
38129,57
38136,48
38143,74
38150,58
38157,34
38164,29
38171,23
38178,66
38185,48
38192,75
38199,30
38206,18
38213,72
38220,69
38227,27
38234,55
38241,45
38248,69
38255,49
38262,30
38269,37
38276,61
38283,36
38290,69
38297,65
38304,53
38311,59
38318,36
38325,65
38332,35
38339,56
38346,66
38353,45
38360,61
38367,29
38374,57
38381,31
38395,18
38402,72
38409,21
38423,72
38430,39
38437,49
38444,66
38451,38
38458,35
38465,18
38472,41
38479,41
38486,49
38493,21
38500,49
38507,28
38514,25
38521,74
38528,70
38535,69
38542,21
38556,55
38563,62
38570,51
38577,71
38584,70
38591,30
38598,50
38605,48
38612,48
38619,34
38626,54
38633,37
38640,53
38647,22
38654,35
38661,63
38668,31
38675,23
38682,39
38689,23
38696,38
38703,70
38710,40
38717,68
38724,52
38731,52
38738,43
38745,22
38752,36
38759,60
38766,66
38773,19
38780,38
38787,77
38794,57
38801,33
38808,35
38815,44
38822,30
38829,41
38836,34
38843,43
38850,36
38857,46
38864,41
38871,40
38878,36
38885,18
38892,34
38899,29
38906,58
38913,79
38920,28
38927,21
38934,34
38941,29
38948,64
38955,35
38962,56
38969,21
38976,31
38983,71
38990,65
38997,75
39004,35
39011,24
39018,75
39025,27
39032,55
39039,59
39046,78
39053,39
39060,27
39067,55
39074,36
39081,67
39088,27
39095,80
39102,59
39109,36
39116,75
39123,37
39130,44
39137,46
39144,55
39151,32
39158,35
39165,46
39172,60
39179,18
39186,78
39193,68
39200,63
39207,48
39214,52
39221,63
39228,35
39235,59
39242,52
39249,43
39256,45
39263,49
39270,78
39277,18
39284,49
39291,53
39298,77
39305,37
39312,52
39319,69
39326,36
39333,75
39340,80
39347,26
39354,50
39361,72
39368,67
39375,68
39382,79
39389,67
39396,31
39403,46
39410,68
39417,24
39424,48
39431,19
39438,68
39445,60
39452,59
39459,27
39466,49
39473,41
39480,33
39487,62
39494,76
39501,78
39508,70
39515,72
39522,35
39529,25
39536,56
39543,19
39550,18
39557,35
39564,69
39571,31
39578,56
39585,76
39592,79
39599,75
39606,42
39613,36
39620,27
39627,32
39634,59
39641,68
39648,67
39655,71
39662,66
39669,34
39676,57
39683,77
39690,47
39697,60
39704,35
39711,27
39718,35
39725,67
39732,58
39739,67
39746,24
39753,55
39760,50
39767,50
39774,24
39781,63
39788,24
39795,63
39802,59
39809,21
39816,27
39823,43
39830,76
39837,75
39844,73
39858,73
39865,54
39872,20
39879,54
39886,78
39893,80
39900,36
39907,30
39914,20
39921,44
39928,37
39935,59
39949,67
39956,51
39963,22
39970,52
39977,63
39984,61
39991,58
39998,65
40005,66
40019,80
40026,21
40033,64
40040,75
40047,70
40054,49
40061,75
40068,74
40075,59
40082,41
40089,37
40096,23
40103,25
40110,21
40117,34
40124,35
40131,50
40138,56
40145,64
40152,27
40159,30
40166,73
40173,80
40180,33
40187,47
40194,26
40201,49
40208,27
40215,61
40222,54
40229,54
40236,33
40243,46
40250,26
40257,68
40264,32
40271,41
40278,46
40285,27
40292,66
40299,78
40306,22
40313,50
40320,49
40327,74
40334,48
40341,65
40348,33
40355,27
40362,45
40369,45
40376,23
40383,75
40390,46
40397,61
40404,45
40411,75
40418,51
40425,70
40432,70
40439,70
40446,58
40453,59
40460,67
40467,43
40474,76
40481,66
40488,36
40495,80
40502,74
40509,20
40516,56
40523,27
40530,50
40537,74
40544,69
40551,48
40558,70
40565,45
40572,50
40579,34
40586,68
40593,73
40600,55
40607,57
40614,75
40621,55
40628,44
40635,62
40642,71
40649,65
40656,53
40663,35
40670,45
40677,39
40684,23
40691,74
40698,35
40705,55
40712,23
40719,46
40726,79
40733,25
40740,49
40747,55
40754,26
40761,18
40768,18
40775,46
40782,60
40789,26
40796,25
40803,60
40810,37
40817,42
40824,38
40831,64
40838,80
40845,27
40852,30
40859,54
40866,30
40873,29
40880,56
40887,80
40894,25
40901,72
40908,73
40915,44
40922,19
40929,64
40936,40
40943,21
40950,32
40964,21
40971,51
40978,42
40985,45
40992,72
40999,52
41006,65
41013,61
41027,20
41034,44
41041,73
41048,50
41055,49
41062,48
41069,65
41076,36
41083,31
41090,27
41097,77
41104,26
41111,54
41118,79
41125,27
41132,18
41139,75
41146,62
41153,22
41160,62
41167,39
41174,33
41181,71
41188,62
41195,58
41202,73
41209,23
41216,75
41223,50
41230,76
41237,48
41244,41
41251,47
41258,28
41265,57
41272,36
41279,77
41286,58
41293,57
41300,36
41307,20
41314,36
41321,29
41328,29
41335,62
41342,80
41349,65
41356,75
41363,69
41370,74
41377,60
41384,21
41391,68
41398,19
41405,45
41412,44
41419,38
41426,73
41433,71
41440,24
41447,44
41454,64
41461,27
41468,72
41475,33
41482,68
41489,56
41496,67
41503,35
41510,78
41517,56
41524,59
41531,55
41538,29
41545,35
41552,57
41559,41
41566,34
41573,59
